Wavelength,Coastal Aerosol,Blue,Green,Red,NIR,Pan,Cirrus,SWIR1,SWIR2
550,5.71873E-08,2.72922E-05,0.970353484,2.14577E-06,1.27248E-05,0.72856003,0.000E+00,0.000E+00,0.000E+00
551,9.48305E-08,2.13201E-05,0.976575375,3.02127E-06,8.25689E-06,0.743972838,0.000E+00,0.000E+00,0.000E+00
552,8.94358E-08,1.52412E-05,0.984785318,3.13471E-06,7.28439E-06,0.763203681,0.000E+00,0.000E+00,0.000E+00
553,6.23924E-08,1.29068E-05,0.9922418,2.6488E-06,9.63483E-06,0.781909943,0.000E+00,0.000E+00,0.000E+00
554,3.77389E-08,1.4493E-05,0.997885764,2.06671E-06,1.52241E-05,0.794083059,0.000E+00,0.000E+00,0.000E+00
555,3.99412E-08,2.09055E-05,0.997550666,1.66408E-06,2.23666E-05,0.795312822,0.000E+00,0.000E+00,0.000E+00
556,3.68942E-08,3.15451E-05,0.995136619,1.57568E-06,2.45266E-05,0.792470872,0.000E+00,0.000E+00,0.000E+00
557,5.01497E-08,3.6069E-05,0.992904305,1.72535E-06,1.40755E-05,0.789751053,0.000E+00,0.000E+00,0.000E+00
558,5.3395E-08,2.627E-05,0.992210686,2.15947E-06,6.279E-06,0.79136306,0.000E+00,0.000E+00,0.000E+00
559,5.54921E-08,1.68112E-05,0.991475642,3.14948E-06,3.73653E-06,0.796769381,0.000E+00,0.000E+00,0.000E+00
560,5.75891E-08,1.35186E-05,0.990395665,5.32406E-06,2.85752E-06,0.805003881,0.000E+00,0.000E+00,0.000E+00
561,5.72069E-08,1.4627E-05,0.987448871,1.05882E-05,2.44166E-06,0.811972678,0.000E+00,0.000E+00,0.000E+00
562,2.49349E-08,2.01603E-05,0.985132039,2.06384E-05,2.21209E-06,0.818784118,0.000E+00,0.000E+00,0.000E+00
563,3.63708E-08,2.94864E-05,0.984826446,2.73894E-05,2.07925E-06,0.821478486,0.000E+00,0.000E+00,0.000E+00
564,1.70704E-08,3.65028E-05,0.986907184,2.32524E-05,1.96392E-06,0.817935348,0.000E+00,0.000E+00,0.000E+00
565,1.9541E-08,3.50762E-05,0.99114877,1.54642E-05,1.80429E-06,0.809172928,0.000E+00,0.000E+00,0.000E+00
566,9.51473E-08,3.34066E-05,0.994766235,1.09053E-05,1.68683E-06,0.799492955,0.000E+00,0.000E+00,0.000E+00
567,1.22915E-07,4.37395E-05,0.993841887,9.21863E-06,1.72409E-06,0.794392645,0.000E+00,0.000E+00,0.000E+00
568,7.09634E-08,6.67088E-05,0.991017163,9.1215E-06,1.99874E-06,0.792883754,0.000E+00,0.000E+00,0.000E+00
569,8.2693E-08,7.2008E-05,0.987221479,9.88225E-06,2.61949E-06,0.80010438,0.000E+00,0.000E+00,0.000E+00
570,5.91628E-08,4.12653E-05,0.983745098,1.08441E-05,3.39112E-06,0.80942136,0.000E+00,0.000E+00,0.000E+00
571,4.88476E-08,1.98978E-05,0.983483195,1.10209E-05,3.78812E-06,0.818268836,0.000E+00,0.000E+00,0.000E+00
572,4.19854E-08,1.45949E-05,0.986702144,9.7567E-06,3.58086E-06,0.824817359,0.000E+00,0.000E+00,0.000E+00
573,3.80491E-08,1.78053E-05,0.991954029,7.57714E-06,3.03622E-06,0.826455534,0.000E+00,0.000E+00,0.000E+00
574,3.45888E-08,3.35584E-05,0.996305704,5.43133E-06,2.42604E-06,0.822831988,0.000E+00,0.000E+00,0.000E+00
575,3.00697E-08,5.13007E-05,0.999346554,3.88612E-06,2.06849E-06,0.81772387,0.000E+00,0.000E+00,0.000E+00
576,3.77427E-08,3.50215E-05,1,3.01696E-06,2.08772E-06,0.813481867,0.000E+00,0.000E+00,0.000E+00
577,3.67696E-08,1.25289E-05,0.999474287,2.43354E-06,2.37153E-06,0.81432575,0.000E+00,0.000E+00,0.000E+00
578,7.81138E-08,6.20589E-06,0.998127341,2.07811E-06,3.05498E-06,0.819800854,0.000E+00,0.000E+00,0.000E+00
579,9.11908E-08,4.63628E-06,0.995951235,1.93797E-06,3.9164E-06,0.828966558,0.000E+00,0.000E+00,0.000E+00
580,8.584E-08,4.29994E-06,0.989320576,1.91568E-06,4.06136E-06,0.837875068,0.000E+00,0.000E+00,0.000E+00
581,6.71508E-08,3.93309E-06,0.974154234,2.02378E-06,3.04728E-06,0.841185331,0.000E+00,0.000E+00,0.000E+00
582,8.4965E-08,2.94979E-06,0.949241102,2.28232E-06,2.07858E-06,0.836401761,0.000E+00,0.000E+00,0.000E+00
583,4.79097E-07,1.89123E-06,0.935025513,2.77826E-06,1.65685E-06,0.829912126,0.000E+00,0.000E+00,0.000E+00
584,1.356E-06,1.32428E-06,0.928536415,3.5115E-06,1.52018E-06,0.822108865,0.000E+00,0.000E+00,0.000E+00
585,1.52631E-06,1.0548E-06,0.931859076,4.76746E-06,1.74364E-06,0.816714704,0.000E+00,0.000E+00,0.000E+00
586,7.04341E-07,1.13868E-06,0.92724669,7.44575E-06,2.35095E-06,0.817984998,0.000E+00,0.000E+00,0.000E+00
587,2.33388E-07,1.87465E-06,0.864495873,1.34466E-05,3.60735E-06,0.82558924,0.000E+00,0.000E+00,0.000E+00
588,1.22586E-07,3.67859E-06,0.710982621,2.93562E-05,6.09571E-06,0.837005377,0.000E+00,0.000E+00,0.000E+00
589,8.79561E-08,4.98556E-06,0.516266644,6.75584E-05,1.06695E-05,0.847460926,0.000E+00,0.000E+00,0.000E+00
590,8.66608E-08,2.81094E-06,0.345082521,0.000105903,1.72403E-05,0.853664517,0.000E+00,0.000E+00,0.000E+00
591,4.83611E-08,8.49286E-07,0.216169268,9.49346E-05,2.26532E-05,0.85506928,0.000E+00,0.000E+00,0.000E+00
592,5.20033E-08,3.7515E-07,0.120756455,5.71558E-05,2.29553E-05,0.853334427,0.000E+00,0.000E+00,0.000E+00
593,8.44367E-08,2.65135E-07,0.058343928,3.31523E-05,1.85146E-05,0.852586269,0.000E+00,0.000E+00,0.000E+00
594,1.64604E-07,2.35928E-07,0.026946299,2.30239E-05,1.21428E-05,0.854942203,0.000E+00,0.000E+00,0.000E+00
595,3.75488E-07,2.11451E-07,0.012431385,1.88203E-05,7.58663E-06,0.861251235,0.000E+00,0.000E+00,0.000E+00
596,6.31858E-07,2.61683E-07,0.006077019,1.73609E-05,5.25572E-06,0.870520473,0.000E+00,0.000E+00,0.000E+00
597,7.46281E-07,3.06334E-07,0.003768248,1.75296E-05,4.32293E-06,0.878917158,0.000E+00,0.000E+00,0.000E+00
598,6.30866E-07,2.89878E-07,0.002021327,1.93528E-05,4.39175E-06,0.883509338,0.000E+00,0.000E+00,0.000E+00
599,4.11813E-07,2.75319E-07,0.001151439,2.30332E-05,5.86023E-06,0.884223461,0.000E+00,0.000E+00,0.000E+00
600,3.53042E-07,2.18355E-07,0.000693343,2.96107E-05,9.39648E-06,0.880427539,0.000E+00,0.000E+00,0.000E+00
601,4.69469E-07,1.59568E-07,0.000440965,4.07465E-05,1.43646E-05,0.876369298,0.000E+00,0.000E+00,0.000E+00
602,9.91889E-07,1.45849E-07,0.00029608,5.86523E-05,2.16496E-05,0.874549091,0.000E+00,0.000E+00,0.000E+00
603,1.41008E-06,1.87742E-07,0.000211457,8.3463E-05,2.70598E-05,0.874276161,0.000E+00,0.000E+00,0.000E+00
604,9.69029E-07,3.43738E-07,0.0001599,0.000106656,1.72479E-05,0.879421234,0.000E+00,0.000E+00,0.000E+00
605,3.87589E-07,1.42664E-06,0.000127258,0.000112718,7.39414E-06,0.884245157,0.000E+00,0.000E+00,0.000E+00
606,2.93195E-07,5.67037E-06,0.000108233,0.000100235,3.96194E-06,0.88828975,0.000E+00,0.000E+00,0.000E+00
607,2.98722E-07,7.74684E-06,9.78746E-05,7.96508E-05,2.93403E-06,0.891494989,0.000E+00,0.000E+00,0.000E+00
608,6.65456E-07,2.50833E-06,9.53954E-05,6.24667E-05,2.79409E-06,0.889847636,0.000E+00,0.000E+00,0.000E+00
609,2.17384E-06,5.71213E-07,0.00010035,5.09164E-05,3.34475E-06,0.886922657,0.000E+00,0.000E+00,0.000E+00
610,3.40927E-06,3.26271E-07,0.000112616,4.36089E-05,4.99754E-06,0.88409543,0.000E+00,0.000E+00,0.000E+00
611,2.75816E-06,3.26484E-07,0.000132075,3.94887E-05,8.61953E-06,0.884474277,0.000E+00,0.000E+00,0.000E+00
612,9.43788E-07,4.17218E-07,0.000151955,3.76509E-05,1.31568E-05,0.887921989,0.000E+00,0.000E+00,0.000E+00
613,2.525E-07,5.50929E-07,0.000154924,3.74915E-05,1.50523E-05,0.895096958,0.000E+00,0.000E+00,0.000E+00
614,1.69219E-07,5.52652E-07,0.000133098,3.88623E-05,1.33953E-05,0.903934717,0.000E+00,0.000E+00,0.000E+00
615,1.48385E-07,3.96017E-07,9.88809E-05,4.19525E-05,9.62452E-06,0.912564397,0.000E+00,0.000E+00,0.000E+00
616,1.38788E-07,2.42947E-07,6.92698E-05,4.67852E-05,6.71543E-06,0.919335067,0.000E+00,0.000E+00,0.000E+00
617,9.0303E-08,2.24548E-07,4.93362E-05,5.39336E-05,5.10769E-06,0.923183858,0.000E+00,0.000E+00,0.000E+00
618,9.31695E-08,2.87609E-07,3.66385E-05,6.38355E-05,4.13764E-06,0.923348963,0.000E+00,0.000E+00,0.000E+00
619,6.53126E-08,5.27739E-07,2.9271E-05,7.85616E-05,3.5301E-06,0.923223555,0.000E+00,0.000E+00,0.000E+00
620,4.44808E-08,8.96361E-07,2.50927E-05,0.000100211,3.09622E-06,0.922717214,0.000E+00,0.000E+00,0.000E+00
621,3.58147E-08,8.38248E-07,2.27815E-05,0.000131211,2.72708E-06,0.922071636,0.000E+00,0.000E+00,0.000E+00
622,3.0641E-08,3.78924E-07,2.20677E-05,0.000178066,2.28047E-06,0.923616946,0.000E+00,0.000E+00,0.000E+00
623,2.64159E-08,1.77173E-07,2.24017E-05,0.00024669,1.85232E-06,0.925255597,0.000E+00,0.000E+00,0.000E+00
624,1.72784E-08,1.30644E-07,2.35019E-05,0.000352617,1.55428E-06,0.928764582,0.000E+00,0.000E+00,0.000E+00
625,3.99155E-08,9.17461E-08,2.55524E-05,0.000522169,1.39176E-06,0.932462573,0.000E+00,0.000E+00,0.000E+00
626,2.80098E-08,7.41885E-08,2.84477E-05,0.000802545,1.36796E-06,0.935365915,0.000E+00,0.000E+00,0.000E+00
627,7.23185E-08,5.50577E-08,3.13619E-05,0.001275692,1.50702E-06,0.936936796,0.000E+00,0.000E+00,0.000E+00
628,8.25911E-08,1.00508E-07,3.3754E-05,0.002110285,1.8195E-06,0.937701941,0.000E+00,0.000E+00,0.000E+00
629,8.18385E-08,1.69219E-07,3.60917E-05,0.003702586,2.71333E-06,0.936608374,0.000E+00,0.000E+00,0.000E+00
630,7.67743E-08,1.48286E-07,3.78464E-05,0.008136555,4.70143E-06,0.934820533,0.000E+00,0.000E+00,0.000E+00
631,8.06153E-08,1.15459E-07,4.02058E-05,0.014483216,1.03342E-05,0.933407843,0.000E+00,0.000E+00,0.000E+00
632,1.04703E-07,4.20752E-08,4.49101E-05,0.027304705,2.92607E-05,0.935379505,0.000E+00,0.000E+00,0.000E+00
633,8.18551E-08,3.53149E-08,5.38165E-05,0.061503619,7.20487E-05,0.936977863,0.000E+00,0.000E+00,0.000E+00
634,5.29427E-08,2.95019E-08,6.76077E-05,0.129604563,0.000103511,0.941049218,0.000E+00,0.000E+00,0.000E+00
635,3.13199E-08,6.04372E-08,8.68652E-05,0.275992155,0.000100318,0.946146548,0.000E+00,0.000E+00,0.000E+00
636,2.81846E-08,3.5061E-08,0.000104695,0.508335054,5.07784E-05,0.951854765,0.000E+00,0.000E+00,0.000E+00
637,3.81776E-08,3.22916E-08,0.000108885,0.778233767,1.81447E-05,0.956272542,0.000E+00,0.000E+00,0.000E+00
638,4.34004E-08,3.93827E-08,9.45412E-05,0.932296991,6.99208E-06,0.958430588,0.000E+00,0.000E+00,0.000E+00
639,4.83721E-08,4.4728E-08,7.3824E-05,0.966309488,3.34915E-06,0.957366765,0.000E+00,0.000E+00,0.000E+00
640,7.95307E-08,6.53079E-08,5.72164E-05,0.982640386,1.86851E-06,0.955659688,0.000E+00,0.000E+00,0.000E+00
641,9.59781E-08,8.40616E-08,4.79927E-05,0.98610568,1.2015E-06,0.952835858,0.000E+00,0.000E+00,0.000E+00
642,1.13161E-07,6.38299E-08,4.41564E-05,0.986162722,8.78011E-07,0.950411618,0.000E+00,0.000E+00,0.000E+00
643,6.04769E-08,5.67313E-08,4.32739E-05,0.981306255,7.10565E-07,0.948867857,0.000E+00,0.000E+00,0.000E+00
644,2.8863E-08,5.01841E-08,4.43772E-05,0.973655283,6.49358E-07,0.948872328,0.000E+00,0.000E+00,0.000E+00
645,6.42414E-08,3.09075E-08,4.76497E-05,0.969172537,6.47374E-07,0.950646222,0.000E+00,0.000E+00,0.000E+00
646,8.15062E-08,2.71082E-08,5.06928E-05,0.97131443,7.03862E-07,0.953282118,0.000E+00,0.000E+00,0.000E+00
647,8.57049E-08,1.87148E-08,5.27776E-05,0.980798364,8.04609E-07,0.956916332,0.000E+00,0.000E+00,0.000E+00
648,8.71192E-08,1.99859E-08,5.32117E-05,0.992718756,1.04692E-06,0.961046576,0.000E+00,0.000E+00,0.000E+00
649,9.14088E-08,2.06428E-08,5.18707E-05,1,1.49786E-06,0.965662599,0.000E+00,0.000E+00,0.000E+00
650,5.29699E-08,1.52336E-08,5.04917E-05,0.99686712,2.46107E-06,0.969740391,0.000E+00,0.000E+00,0.000E+00
651,3.84076E-08,2.33564E-08,5.19056E-05,0.985420108,5.76759E-06,0.973120868,0.000E+00,0.000E+00,0.000E+00
652,5.63822E-08,2.84915E-08,5.61195E-05,0.97099334,3.09333E-05,0.975218594,0.000E+00,0.000E+00,0.000E+00
653,6.63645E-08,4.23458E-08,5.92814E-05,0.961064517,8.0344E-05,0.974896371,0.000E+00,0.000E+00,0.000E+00
654,7.37984E-08,3.63624E-08,5.22105E-05,0.960650921,0.000115278,0.972331941,0.000E+00,0.000E+00,0.000E+00
655,4.65032E-08,2.94118E-08,3.49303E-05,0.968687475,6.65011E-05,0.968678415,0.000E+00,0.000E+00,0.000E+00
656,3.32695E-08,5.11674E-08,1.98621E-05,0.980701625,1.1418E-05,0.964640558,0.000E+00,0.000E+00,0.000E+00
657,4.33497E-08,9.19498E-08,1.17557E-05,0.985512078,2.00615E-06,0.960619628,0.000E+00,0.000E+00,0.000E+00
658,5.80562E-08,1.68986E-07,7.29121E-06,0.988938868,8.45457E-07,0.963974655,0.000E+00,0.000E+00,0.000E+00
659,1.01475E-07,2.61806E-07,4.8947E-06,0.980829895,5.00271E-07,0.967568994,0.000E+00,0.000E+00,0.000E+00
660,8.82098E-08,3.82349E-07,3.52965E-06,0.967919469,3.51153E-07,0.97273767,0.000E+00,0.000E+00,0.000E+00
661,9.48088E-08,5.08991E-07,2.70361E-06,0.963080168,2.32155E-07,0.982163966,0.000E+00,0.000E+00,0.000E+00
662,1.25065E-07,9.75877E-07,2.2234E-06,0.963283896,2.14399E-07,0.98695302,0.000E+00,0.000E+00,0.000E+00
663,1.64914E-07,3.38084E-06,1.98101E-06,0.971270144,1.46987E-07,0.988773644,0.000E+00,0.000E+00,0.000E+00
664,2.57695E-07,8.47115E-06,1.83305E-06,0.981614769,1.62783E-07,0.988642097,0.000E+00,0.000E+00,0.000E+00
665,7.92744E-07,7.15603E-06,1.7442E-06,0.987565875,1.23345E-07,0.987693429,0.000E+00,0.000E+00,0.000E+00
666,5.82092E-06,5.95726E-06,1.79162E-06,0.986322582,1.51985E-07,0.987015545,0.000E+00,0.000E+00,0.000E+00
667,1.16687E-05,6.11726E-06,1.93137E-06,0.980530381,2.30299E-07,0.987269461,0.000E+00,0.000E+00,0.000E+00
668,8.61046E-06,1.05421E-05,2.18823E-06,0.979855299,2.18564E-07,0.99141103,0.000E+00,0.000E+00,0.000E+00
669,5.45292E-06,1.08031E-05,2.63978E-06,0.980613828,3.53444E-07,0.995774388,0.000E+00,0.000E+00,0.000E+00
670,1.63036E-05,3.31196E-06,3.28807E-06,0.964931369,4.59238E-07,1,0.000E+00,0.000E+00,0.000E+00
671,2.511E-05,2.08693E-06,4.16453E-06,0.859550774,3.78756E-07,0.997402966,0.000E+00,0.000E+00,0.000E+00
672,1.38099E-05,1.09778E-05,5.42101E-06,0.668073595,3.02788E-07,0.981360435,0.000E+00,0.000E+00,0.000E+00
673,6.6638E-06,2.12358E-05,7.07688E-06,0.416980416,2.25971E-07,0.927135706,0.000E+00,0.000E+00,0.000E+00
674,8.34827E-06,8.41193E-06,9.18959E-06,0.215688512,1.20418E-07,0.793447495,0.000E+00,0.000E+00,0.000E+00
675,7.0886E-06,1.10442E-06,1.21002E-05,0.105356254,9.76907E-08,0.59374094,0.000E+00,0.000E+00,0.000E+00
676,2.00313E-06,2.89413E-07,1.61401E-05,0.052083578,1.09945E-07,0.382448524,0.000E+00,0.000E+00,0.000E+00
677,9.30284E-07,2.37352E-07,2.24158E-05,0.025256481,6.64011E-08,0.223716557,0.000E+00,0.000E+00,0.000E+00
678,9.06053E-07,2.13081E-07,3.29209E-05,0.012930506,8.02012E-08,0.130533203,0.000E+00,0.000E+00,0.000E+00
679,1.42569E-06,2.37333E-07,4.73984E-05,0.006700202,1.10711E-07,0.077094913,0.000E+00,0.000E+00,0.000E+00
680,3.41885E-06,3.26455E-07,6.5498E-05,0.003667793,4.7386E-08,0.047849163,0.000E+00,0.000E+00,0.000E+00
681,7.372E-06,4.10669E-07,6.91348E-05,0.002108893,7.546E-08,0.031244569,0.000E+00,0.000E+00,0.000E+00
682,1.09776E-05,4.99989E-07,3.97034E-05,0.001252782,1.05726E-07,0.021284806,0.000E+00,0.000E+00,0.000E+00
683,1.18899E-05,5.1503E-07,1.51899E-05,0.001015148,1.0485E-07,0.016924847,0.000E+00,0.000E+00,0.000E+00
684,9.88642E-06,3.78108E-07,7.23262E-06,0.000744329,6.74577E-08,0.012534175,0.000E+00,0.000E+00,0.000E+00
685,6.43818E-06,2.79396E-07,4.27126E-06,0.000607077,7.11371E-08,0.009316914,0.000E+00,0.000E+00,0.000E+00
686,4.88553E-06,2.75942E-07,2.94345E-06,0.00045697,1.21039E-07,0.006902321,0.000E+00,0.000E+00,0.000E+00
687,3.97306E-06,2.27932E-07,2.36281E-06,0.000391531,2.34973E-07,0.005172852,0.000E+00,0.000E+00,0.000E+00
688,2.84439E-06,1.79567E-07,1.99816E-06,0.000327777,3.94504E-07,0.003815944,0.000E+00,0.000E+00,0.000E+00
689,1.71216E-06,2.21321E-07,1.78243E-06,0.000313121,7.55086E-07,0.00290068,0.000E+00,0.000E+00,0.000E+00
690,9.95629E-07,3.41277E-07,1.78485E-06,0.00019602,1.28994E-06,0.002040855,0.000E+00,0.000E+00,0.000E+00
691,6.25135E-07,4.65879E-07,1.90313E-06,0.00015911,1.33551E-06,0.001471851,0.000E+00,0.000E+00,0.000E+00
692,4.83988E-07,8.97423E-07,2.02787E-06,0.000128242,7.7122E-07,0.001052573,0.000E+00,0.000E+00,0.000E+00
693,4.69276E-07,2.22554E-06,2.44865E-06,0.000113148,5.2321E-07,0.000792122,0.000E+00,0.000E+00,0.000E+00
694,6.27112E-07,4.97158E-06,3.22807E-06,0.000100143,4.32675E-07,0.000549463,0.000E+00,0.000E+00,0.000E+00
695,1.43217E-05,3.20164E-05,2.31399E-05,0.000103067,9.80323E-06,0.00040329,0.000E+00,0.000E+00,0.000E+00
696,3.07394E-05,6.3509E-05,3.83199E-05,0.000111983,1.73393E-05,0.000294969,0.000E+00,0.000E+00,0.000E+00
697,5.29489E-05,0.000104343,4.34325E-05,0.000132251,2.09408E-05,0.000258816,0.000E+00,0.000E+00,0.000E+00
698,8.1091E-05,0.000125106,4.73892E-05,0.000151517,2.38386E-05,0.000226098,0.000E+00,0.000E+00,0.000E+00
699,0.000123785,9.68503E-05,4.85587E-05,0.000168354,2.50384E-05,0.000201768,0.000E+00,0.000E+00,0.000E+00
700,0.000176325,7.03673E-05,4.72892E-05,0.000185118,2.75062E-05,0.000176882,0.000E+00,0.000E+00,0.000E+00
701,0.000260822,7.506E-05,4.35707E-05,0.000195329,4.00401E-05,0.000167805,0.000E+00,0.000E+00,0.000E+00
702,0.000264447,8.87108E-05,4.49854E-05,0.000186968,4.63718E-05,0.000168043,0.000E+00,0.000E+00,0.000E+00
703,0.000157525,8.09569E-05,4.11915E-05,0.000157915,3.59734E-05,0.000154672,0.000E+00,0.000E+00,0.000E+00
704,6.05098E-05,7.34371E-05,3.76776E-05,0.000131051,2.64551E-05,0.000142041,0.000E+00,0.000E+00,0.000E+00
705,5.83708E-05,6.86602E-05,3.68674E-05,0.000125075,2.54047E-05,0.000136691,0.000E+00,0.000E+00,0.000E+00
706,5.62317E-05,6.38832E-05,3.60573E-05,0.0001191,2.43543E-05,0.000131341,0.000E+00,0.000E+00,0.000E+00
707,5.40927E-05,5.91063E-05,3.52471E-05,0.000113124,2.33039E-05,0.000125991,0.000E+00,0.000E+00,0.000E+00
708,5.19537E-05,5.43294E-05,3.44369E-05,0.000107148,2.22535E-05,0.000120641,0.000E+00,0.000E+00,0.000E+00
709,4.98147E-05,4.95525E-05,3.36267E-05,0.000101173,2.12031E-05,0.000115291,0.000E+00,0.000E+00,0.000E+00
710,4.76756E-05,4.47755E-05,3.28166E-05,9.51971E-05,2.01527E-05,0.000109941,0.000E+00,0.000E+00,0.000E+00
711,4.51305E-05,4.13642E-05,3.21817E-05,8.96631E-05,1.93806E-05,0.000105488,0.000E+00,0.000E+00,0.000E+00
712,4.1852E-05,4.07368E-05,3.19071E-05,8.50183E-05,1.91861E-05,0.000102884,0.000E+00,0.000E+00,0.000E+00
713,3.85735E-05,4.01094E-05,3.16326E-05,8.03734E-05,1.89916E-05,0.00010028,0.000E+00,0.000E+00,0.000E+00
714,3.52951E-05,3.9482E-05,3.1358E-05,7.57285E-05,1.87971E-05,9.7676E-05,0.000E+00,0.000E+00,0.000E+00
715,3.20166E-05,3.88546E-05,3.10834E-05,7.10836E-05,1.86025E-05,9.50721E-05,0.000E+00,0.000E+00,0.000E+00
716,2.87382E-05,3.82272E-05,3.08088E-05,6.64387E-05,1.8408E-05,9.24683E-05,0.000E+00,0.000E+00,0.000E+00
717,2.54597E-05,3.75998E-05,3.05343E-05,6.17939E-05,1.82135E-05,8.98644E-05,0.000E+00,0.000E+00,0.000E+00
718,2.21813E-05,3.69724E-05,3.02597E-05,5.7149E-05,1.8019E-05,8.72606E-05,0.000E+00,0.000E+00,0.000E+00
719,1.90097E-05,3.64004E-05,3.00012E-05,5.23507E-05,1.7811E-05,8.46558E-05,0.000E+00,0.000E+00,0.000E+00
720,1.92328E-05,3.75563E-05,2.96243E-05,4.22259E-05,1.70958E-05,8.10945E-05,0.000E+00,0.000E+00,0.000E+00
721,2.37939E-05,4.53824E-05,3.12191E-05,4.4137E-05,1.9708E-05,8.24908E-05,0.000E+00,0.000E+00,0.000E+00
722,2.89014E-05,5.40453E-05,3.30509E-05,4.75715E-05,2.27373E-05,8.44951E-05,0.000E+00,0.000E+00,0.000E+00
723,3.40089E-05,6.27081E-05,3.48827E-05,5.10059E-05,2.57667E-05,8.64994E-05,0.000E+00,0.000E+00,0.000E+00
724,3.91165E-05,7.1371E-05,3.67146E-05,5.44403E-05,2.87961E-05,8.85037E-05,0.000E+00,0.000E+00,0.000E+00
725,4.4224E-05,8.00339E-05,3.85464E-05,5.78747E-05,3.18254E-05,9.0508E-05,0.000E+00,0.000E+00,0.000E+00
726,4.93315E-05,8.86968E-05,4.03783E-05,6.13091E-05,3.48548E-05,9.25123E-05,0.000E+00,0.000E+00,0.000E+00
727,5.4439E-05,9.73596E-05,4.22101E-05,6.47435E-05,3.78841E-05,9.45167E-05,0.000E+00,0.000E+00,0.000E+00
728,5.95466E-05,0.000106023,4.40419E-05,6.81779E-05,4.09135E-05,9.6521E-05,0.000E+00,0.000E+00,0.000E+00
729,6.32477E-05,0.000111071,4.58329E-05,6.99331E-05,4.28255E-05,9.79203E-05,0.000E+00,0.000E+00,0.000E+00
730,6.16029E-05,0.000102235,4.74887E-05,6.53673E-05,4.04608E-05,9.70691E-05,0.000E+00,0.000E+00,0.000E+00
731,5.9958E-05,9.33992E-05,4.91444E-05,6.08015E-05,3.80961E-05,9.62179E-05,0.000E+00,0.000E+00,0.000E+00
732,5.83131E-05,8.45634E-05,5.08001E-05,5.62357E-05,3.57314E-05,9.53666E-05,0.000E+00,0.000E+00,0.000E+00
733,5.66682E-05,7.57277E-05,5.24558E-05,5.16699E-05,3.33667E-05,9.45154E-05,0.000E+00,0.000E+00,0.000E+00
734,5.50233E-05,6.6892E-05,5.41115E-05,4.7104E-05,3.10021E-05,9.36642E-05,0.000E+00,0.000E+00,0.000E+00
735,5.33784E-05,5.80563E-05,5.57672E-05,4.25382E-05,2.86374E-05,9.2813E-05,0.000E+00,0.000E+00,0.000E+00
736,5.08322E-05,5.76889E-05,5.13264E-05,4.00919E-05,2.84506E-05,9.17631E-05,0.000E+00,0.000E+00,0.000E+00
737,4.827E-05,5.76288E-05,4.66604E-05,3.77083E-05,2.83337E-05,9.06735E-05,0.000E+00,0.000E+00,0.000E+00
738,4.57077E-05,5.75688E-05,4.19943E-05,3.53248E-05,2.82168E-05,8.95839E-05,0.000E+00,0.000E+00,0.000E+00
739,4.31455E-05,5.75087E-05,3.73283E-05,3.29412E-05,2.80998E-05,8.84943E-05,0.000E+00,0.000E+00,0.000E+00
740,4.05832E-05,5.74486E-05,3.26622E-05,3.05577E-05,2.79829E-05,8.74047E-05,0.000E+00,0.000E+00,0.000E+00
741,3.87766E-05,5.21138E-05,3.20735E-05,3.13217E-05,2.65232E-05,8.95012E-05,0.000E+00,0.000E+00,0.000E+00
742,3.70642E-05,5.01634E-05,3.23059E-05,3.15295E-05,2.63454E-05,8.8326E-05,0.000E+00,0.000E+00,0.000E+00
743,3.53519E-05,4.82129E-05,3.25382E-05,3.17373E-05,2.61675E-05,8.71507E-05,0.000E+00,0.000E+00,0.000E+00
744,3.36396E-05,4.62624E-05,3.27706E-05,3.19451E-05,2.59897E-05,8.59755E-05,0.000E+00,0.000E+00,0.000E+00
745,3.19273E-05,4.4312E-05,3.30029E-05,3.21529E-05,2.58119E-05,8.48002E-05,0.000E+00,0.000E+00,0.000E+00
746,3.02149E-05,4.23615E-05,3.32353E-05,3.23607E-05,2.56341E-05,8.36249E-05,0.000E+00,0.000E+00,0.000E+00
747,2.85026E-05,4.0411E-05,3.34676E-05,3.25685E-05,2.54562E-05,8.24497E-05,0.000E+00,0.000E+00,0.000E+00
748,2.67903E-05,3.84605E-05,3.37E-05,3.27763E-05,2.52784E-05,8.12744E-05,0.000E+00,0.000E+00,0.000E+00
749,2.5078E-05,3.65101E-05,3.39324E-05,3.29842E-05,2.51006E-05,8.00991E-05,0.000E+00,0.000E+00,0.000E+00
750,2.33656E-05,3.45596E-05,3.41647E-05,3.3192E-05,2.49228E-05,7.89239E-05,0.000E+00,0.000E+00,0.000E+00
751,2.26726E-05,3.37853E-05,3.48744E-05,3.44366E-05,2.54367E-05,7.94909E-05,0.000E+00,0.000E+00,0.000E+00
752,2.25176E-05,3.36345E-05,3.58458E-05,3.62429E-05,2.63194E-05,8.09925E-05,0.000E+00,0.000E+00,0.000E+00
753,2.23627E-05,3.34836E-05,3.68172E-05,3.80491E-05,2.7202E-05,8.24942E-05,0.000E+00,0.000E+00,0.000E+00
754,2.22077E-05,3.33327E-05,3.77886E-05,3.98554E-05,2.80847E-05,8.39958E-05,0.000E+00,0.000E+00,0.000E+00
755,2.20528E-05,3.31819E-05,3.876E-05,4.16617E-05,2.89673E-05,8.54974E-05,0.000E+00,0.000E+00,0.000E+00
